,dateRep,cases,deaths,countriesAndTerritories,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,Cum_Cases,Cum_Deaths,flag,driving,transit,walking,DIY,Cafe,online_lesson,Bar,Home_Workout,Sewing,Restaurant,deaths18
429,2020-02-12,0,0,Europe,17282163.0,Europe,0.0,0,0,0.0,107.78,106.84,107.44,53.06001029977671,70.77685918812716,2.6489133567919674,94.20483134986407,5.318952103322817,55.54350694363893,76.5595466804826,0.0
430,2020-02-12,0,0,Rest_of_World,329064917.0,America,0.00243113,13,0,0.0,109.02,102.08,99.84,48.61367902825637,92.35157312639977,25.41132389933303,96.45493378969272,14.617150138447286,25.43348392435133,95.30306849023575,1.0
431,2020-02-12,0,0,Europe,46937060.0,Europe,0.00426103,2,0,0.0,114.33,109.87,118.13,82.1808045901388,95.54323477193041,21.36814642138623,82.37047882984004,7.678304728410119,65.17072884147862,71.26830169737228,0.0
432,2020-02-12,2,0,Europe,83019213.0,Europe,0.01324994,15,0,0.0,108.83,106.43,108.17,65.23745989114659,59.0,3.5429593610146553,35.0,10.0,11.238178326229939,64.0,0.0
433,2020-02-12,0,0,Europe,60359546.0,Europe,0.00497022,3,0,0.0,112.5,110.36,122.37,66.87906742712424,83.06021384187048,12.052193847351074,68.68373316194254,5.277828571570007,47.43460506870321,30.485094709250983,8.0
434,2020-02-13,0,0,Europe,83019213.0,Europe,0.01324994,15,0,0.0,112.43,112.26,112.38,65.31794905184638,65.0,3.5733228034038573,39.0,5.0,11.244141183663878,71.0,0.0
435,2020-02-13,0,0,Rest_of_World,270625567.0,Asia,0.0,0,0,0.0,107.27,63.98235564853551,102.12,62.93784166139793,62.57042082035489,33.779783201877,57.632256878628375,7.779066390402703,47.56623522596868,73.61232143210722,0.0
436,2020-02-13,0,0,Europe,11455519.0,Europe,0.00872942,1,0,0.0,118.19,131.96,144.84,50.11170822121459,81.60907702486634,21.230293661226167,84.61517530572111,15.572331698753144,30.646541363710952,84.07654270938524,0.0
437,2020-02-13,0,0,Rest_of_World,211049519.0,America,0.0,0,0,0.0,98.92,113.61,113.33,74.3432431829191,66.01356391934733,9.306060654464916,73.58624864776304,11.560838303640034,42.50399484752358,84.49342501200705,0.0
438,2020-02-13,0,0,Rest_of_World,127575529.0,America,0.0,0,0,0.0,114.35,103.8,115.16,63.735820497109735,83.93756660846843,12.796095251179443,93.96567636060341,12.65434325678373,68.52137000709284,80.67497033122669,0.0
439,2020-02-13,0,0,Rest_of_World,1366417756.0,Asia,0.00014637,3,0,0.0,115.6,63.98235564853551,113.44,52.47948494785964,81.27947460325503,35.176468836010585,61.95556637730229,13.550962121566986,56.54852199179741,76.2317966734508,0.0
440,2020-02-13,0,0,Rest_of_World,145872260.0,Europe,0.00137106,2,0,0.0,112.41,63.98235564853551,116.65,73.39399920211116,89.32062276453179,44.63661807914889,69.40653963981852,45.887789022841396,48.91471951741481,84.6277992802046,0.0
441,2020-02-13,1,0,United_Kingdom,66647112.0,Europe,0.015004399999999998,10,0,0.0,109.78,107.83,120.97,46.15486412659023,64.0,15.412271920638997,77.0,6.0,40.62706255843326,63.0,0.0
442,2020-02-13,1,0,Rest_of_World,329064917.0,America,0.00273502,14,0,0.0,118.36,106.67,108.3,48.31035903444784,92.76291057659047,26.53478995030674,96.8819079204333,14.830420798185592,25.553383447385194,94.11016672592481,1.0
443,2020-02-13,0,0,Europe,46937060.0,Europe,0.00426103,2,0,0.0,122.29,116.83,131.71,81.82816232899161,94.99629393998165,20.18821470158721,81.98037350093917,7.000536608255581,67.6950460814457,70.8577611009394,0.0
444,2020-02-13,0,0,Europe,67012883.0,Europe,0.0089535,11,0,0.0,101.41,111.95,95.63,56.81214664724033,77.0,30.853693862041965,64.0,0.0,51.17921357141713,74.0,0.0
445,2020-02-13,0,0,Europe,17282163.0,Europe,0.0,0,0,0.0,113.83,117.97,115.03,53.878051377384956,72.64892060619037,2.8540314711995225,95.32240297192077,5.9509729275638,55.10517888518827,75.13621061302828,0.0
446,2020-02-13,0,0,Europe,60359546.0,Europe,0.00497022,3,0,0.0,116.51,117.55,132.34,68.94762350266046,83.30299532723575,7.1797620573562,68.81050132767527,6.117778578721571,47.4696631079001,31.171412648206438,6.0
447,2020-02-13,0,0,Rest_of_World,37411038.0,America,0.01069203,7,0,0.0,115.97,102.9,120.1,52.386242622124435,99.46197367831327,20.714551435512746,96.82029413331104,12.597072071765,36.27346566090698,87.20616989062019,0.0
448,2020-02-14,0,0,Rest_of_World,37411038.0,America,0.01069203,7,0,0.0,140.55,108.95,152.97,52.32548889511217,99.558850170385,20.71625204654686,96.86677097245716,12.602681224548071,36.27330234377523,87.0954809160195,0.0
449,2020-02-14,0,0,Europe,17282163.0,Europe,0.0,0,0,0.0,115.13,128.68,159.45,54.06400648614836,73.11108692736232,2.8946595171171103,95.58802606935703,6.1037592710242,55.02606129945067,74.79387138300483,0.0
450,2020-02-14,0,0,Europe,60359546.0,Europe,0.0,3,0,0.0,139.93,127.08,170.85,69.52048661241024,83.29843989429158,5.820046283499887,68.84345983869903,6.423747433516367,47.457481820634236,31.352977567986798,17.0
451,2020-02-14,0,0,Rest_of_World,1366417756.0,Asia,0.00014637,3,0,0.0,136.8,63.98235564853551,126.82,52.32292247628935,80.60883646005935,35.19849973568783,61.9012564058664,13.87598755553576,56.79806431192747,75.47281442324572,0.0
452,2020-02-14,0,0,Rest_of_World,145872260.0,Europe,0.00137106,2,0,0.0,124.25,63.98235564853551,128.39,71.40101137760668,88.5615669010042,44.91110745522133,69.55064451414506,47.77501603962651,49.517912442601876,87.20917850400681,0.0
453,2020-02-14,0,0,Europe,67012883.0,Europe,0.00746125,11,0,0.0,118.69,119.97,117.96,56.89283753882239,82.0,32.83074400578638,74.0,29.0,52.457445160960496,98.0,1.0
454,2020-02-14,1,0,Rest_of_World,329064917.0,America,0.00273502,15,0,0.0,145.4,119.06,147.82,47.94855155762592,93.02493833382538,27.694734553136072,97.14025751884644,14.994469209344816,25.67818156018361,92.80087726737298,4.0
455,2020-02-14,0,0,United_Kingdom,66647112.0,Europe,0.015004399999999998,10,0,0.0,119.65,117.79,153.72,47.085953334556876,72.0,16.7318516434363,84.0,7.0,41.27242648361229,81.0,0.0
456,2020-02-14,0,0,Europe,46937060.0,Europe,0.00426103,2,0,0.0,150.55,135.77,172.16,81.31961338545723,94.30696732178667,19.073301364609517,81.56017442554291,6.259494390603657,69.96435139811562,70.27303133647668,0.0
457,2020-02-14,0,0,Europe,11455519.0,Europe,0.00872942,1,0,0.0,131.29,139.68,195.2,49.624144077600626,83.28070711188052,21.558816351368534,85.85635910617476,16.150044484367065,29.271434330799703,80.92334216035346,0.0
458,2020-02-14,0,0,Rest_of_World,270625567.0,Asia,0.0,0,0,0.0,133.75,63.98235564853551,116.83,64.92796567275806,61.77039609869748,33.834439381257226,55.39426958060816,7.182394483201353,47.724234751553226,74.15855543053523,0.0
459,2020-02-14,0,0,Rest_of_World,211049519.0,America,0.0,0,0,0.0,115.44,117.96,126.08,78.29862235149197,65.65162264136363,10.061571947845785,72.30449098270964,11.967395614096333,43.32330721708655,84.4067536137709,0.0
460,2020-02-14,0,0,Europe,83019213.0,Europe,0.0120454,15,0,0.0,130.41,121.04,141.37,65.78374029910962,79.0,3.910524193705475,50.0,16.0,11.228690974535873,95.0,0.0
461,2020-02-14,0,0,Rest_of_World,127575529.0,America,0.0,0,0,0.0,152.62,115.75,152.47,59.48512209172416,83.97815585404557,11.625519891866409,90.57613361275249,18.75555555907078,69.1118544497065,78.02757003808836,0.0
462,2020-02-15,0,0,Europe,17282163.0,Europe,0.0,0,0,0.0,104.1,131.35,173.3,54.58751892083163,74.53603141910571,2.9876654021979174,96.3589728396213,6.562720055612326,54.88156525382703,73.80045612922356,0.0
463,2020-02-15,0,0,Rest_of_World,127575529.0,America,0.0,0,0,0.0,148.02,106.37,154.55,59.11317690856643,83.98141532203702,11.54321905535325,90.31240824751004,19.208833347452803,69.1372713285264,77.78837270424653,0.0
464,2020-02-15,0,0,United_Kingdom,66647112.0,Europe,0.01200352,10,0,0.0,109.55,119.0,152.82,47.54683746031776,79.0,17.800916853371202,84.0,5.0,41.60616674035404,78.0,0.0
465,2020-02-15,0,0,Europe,11455519.0,Europe,0.00872942,1,0,0.0,135.91,142.1,235.37,49.605889217276804,84.0781497100499,21.331166551162305,86.3014822424763,16.21653500043522,28.82199835491142,79.83021972899478,0.0
466,2020-02-15,0,0,Rest_of_World,211049519.0,America,0.0,0,0,0.0,123.46,109.7,135.5,79.30370789406096,65.66428192706314,10.32744788780715,72.22372817621967,12.20043371217787,43.552194010949904,84.63079576917838,0.0
467,2020-02-15,0,0,Rest_of_World,329064917.0,America,0.00243113,15,0,0.0,132.51,107.77,158.55,47.50836201726417,93.124952070046,28.894434157190844,97.20633450443232,15.075529190328274,25.824082650224497,91.37889946210379,3.0
468,2020-02-15,0,0,Rest_of_World,145872260.0,Europe,0.0,2,0,0.0,113.37,63.98235564853551,121.28,68.72242232933229,87.67503740120952,44.88846824256664,69.72102803433071,51.00288030474267,50.29730670678612,90.28924543781567,0.0
469,2020-02-15,0,0,Rest_of_World,270625567.0,Asia,0.0,0,0,0.0,142.78,63.98235564853551,125.67,65.59158443740776,61.42707012536333,33.906193575794035,54.37048226339179,7.249779588058562,47.84983806785282,74.23269218515894,0.0
470,2020-02-15,1,0,Rest_of_World,37411038.0,America,0.01069203,8,0,0.0,125.71,92.72,152.65,51.000838462962534,100.77595837507681,20.79396502385595,97.4262201192557,12.781760134130554,36.2188778237742,84.15429676175823,0.0
471,2020-02-15,0,0,Europe,60359546.0,Europe,0.0,3,0,0.0,145.29,130.72,194.34,71.73090349042518,82.4486558151196,0.6019745237627769,68.97674849118599,8.42217246896498,47.14789087167961,31.962487548174604,28.0
472,2020-02-15,0,1,Europe,67012883.0,Europe,0.00746125,11,1,0.0,126.61,117.34,126.34,56.99167711931139,88.0,35.662702389429356,87.0,31.0,53.96920795710791,87.0,1.0
473,2020-02-15,0,0,Europe,46937060.0,Europe,0.00213051,2,0,0.0,151.96,126.58,192.6,80.40348027270029,93.33945257955078,18.13202218300914,81.10992203655275,5.316905793757895,71.77389058911668,69.35238311307052,0.0
474,2020-02-15,0,0,Rest_of_World,1366417756.0,Asia,0.00014637,3,0,0.0,141.22,63.98235564853551,128.87,52.043247497607126,79.3007047500627,33.7837284802252,61.940818796156215,14.0664798203893,57.67716130483036,74.22511235742864,0.0
475,2020-02-15,0,0,Europe,83019213.0,Europe,0.00963632,15,0,0.0,128.0,125.2,161.49,65.42535450086248,89.0,4.001364346508002,61.0,9.0,11.10852618893843,89.0,0.0
476,2020-02-16,0,0,Europe,60359546.0,Europe,0.0,3,0,0.0,132.32,125.6,144.17,72.0,82.0,0.0,69.0,9.0,47.0,32.0,27.0
477,2020-02-16,0,0,Europe,67012883.0,Europe,0.00746125,11,1,0.0,96.71,101.79,74.44,57.0,85.0,36.0,70.0,29.0,54.0,56.0,0.0
478,2020-02-16,0,0,Europe,17282163.0,Europe,0.0,0,0,0.0,90.25,124.8,107.28,55.0,76.0,3.0,97.0,7.0,55.0,73.0,0.0
479,2020-02-16,0,0,Europe,46937060.0,Europe,0.00213051,2,0,0.0,130.41,116.03,133.31,80.0,93.0,18.0,81.0,5.0,72.0,69.0,1.0
480,2020-02-16,0,0,Rest_of_World,1366417756.0,Asia,7.318e-05,3,0,0.0,134.78,63.98235564853551,123.88,52.0,79.0,33.0,62.0,14.0,58.0,74.0,0.0
481,2020-02-16,0,0,Rest_of_World,329064917.0,America,0.00212724,15,0,0.0,102.27,91.63,116.26,47.0,93.0,30.0,97.0,15.0,26.0,90.0,2.0
482,2020-02-16,0,0,Europe,11455519.0,Europe,0.00872942,1,0,0.0,110.6,123.14,135.03,50.0,86.0,20.0,87.0,16.0,28.0,78.0,0.0
483,2020-02-16,0,0,Europe,83019213.0,Europe,0.00843178,15,0,0.0,109.63,114.91,98.68,65.0,97.0,4.0,41.0,16.0,11.0,83.0,0.0
484,2020-02-16,0,0,Rest_of_World,211049519.0,America,0.0,0,0,0.0,92.31,92.39,97.46,81.0,66.0,11.0,73.0,13.0,44.0,86.0,0.0
485,2020-02-16,0,0,United_Kingdom,66647112.0,Europe,0.01200352,10,0,0.0,101.42,109.71,98.69,48.0,78.0,21.0,75.0,10.0,42.0,61.0,0.0
486,2020-02-16,0,0,Rest_of_World,270625567.0,Asia,0.0,0,0,0.0,109.17,63.98235564853551,102.73,66.0,61.0,34.0,53.0,8.0,48.0,74.0,0.0
487,2020-02-16,0,0,Rest_of_World,145872260.0,Europe,0.0,2,0,0.0,107.96,63.98235564853551,105.52,66.0,87.0,44.0,70.0,56.0,51.0,93.0,0.0
488,2020-02-16,0,0,Rest_of_World,127575529.0,America,0.0,0,0,0.0,103.95,82.76,107.0,55.0,84.0,11.0,88.0,23.0,69.0,75.0,0.0
489,2020-02-16,0,0,Rest_of_World,37411038.0,America,0.01069203,8,0,0.0,103.84,79.97,125.23,50.0,100.0,21.0,97.0,13.0,36.0,81.0,0.0
490,2020-02-17,1,0,Europe,67012883.0,Europe,0.0089535,12,1,0.0,100.32,118.54,86.9,56.99040541265487,78.0,35.95940026632045,61.0,0.0,53.25711469606088,49.0,3.0
491,2020-02-17,0,0,Rest_of_World,145872260.0,Europe,0.0,2,0,0.0,107.44,63.98235564853551,111.89,65.54518677237942,86.93155800348374,43.66311018095887,70.08157457835085,57.223215626454646,51.09639613291081,93.39394290563929,0.0
492,2020-02-17,0,0,United_Kingdom,66647112.0,Europe,0.01200352,10,0,0.0,118.6,119.36,128.1,47.910260055710445,77.0,22.287663425173204,81.0,7.0,41.978982059156365,61.0,0.0
493,2020-02-17,0,0,Europe,83019213.0,Europe,0.00722724,15,0,0.0,108.0,157.64,111.55,64.2229343405682,59.0,3.9419423549256414,36.0,5.0,10.817107916583726,56.0,0.0
494,2020-02-17,0,0,Europe,46937060.0,Europe,0.00213051,2,0,0.0,114.74,129.21,125.89,78.80289149160437,92.19813658221949,18.20482046881448,80.86761003796936,4.27059556919653,71.51940109163688,68.08894575113787,2.0
495,2020-02-17,0,0,Europe,17282163.0,Europe,0.0,0,0,0.0,103.31,124.77,121.14,55.08193725810687,77.03941683217323,2.8762148503823064,97.17614920188869,7.257819597089306,55.53600964586998,72.85079850930649,0.0
496,2020-02-17,0,0,Rest_of_World,270625567.0,Asia,0.0,0,0,0.0,98.27,63.98235564853551,95.96,65.80548399949507,60.82680672193657,34.01613111398946,52.3698469383487,8.870743747378818,48.024783352113566,73.62952533319655,1.0
497,2020-02-17,0,0,Rest_of_World,211049519.0,America,0.0,0,0,0.0,95.54,119.12,109.05,81.25138345718337,66.51521236032188,11.43131104830387,74.55427118145566,13.71592312576406,44.1572341914823,87.79896003661148,0.0
498,2020-02-17,0,0,Europe,60359546.0,Europe,0.0,3,0,0.0,110.43,119.01,123.94,71.84350511284414,78.88207637373068,0.7453907205847795,69.0598971854569,11.911272621737666,46.01378323948859,31.598908971766527,41.0
499,2020-02-17,0,0,Europe,11455519.0,Europe,0.00872942,1,0,0.0,115.29,134.04,146.08,51.05201687244469,88.11915279642673,17.431271685632993,87.17665458413194,15.249016391247475,27.363033446138637,77.07783007598407,0.0
500,2020-02-17,0,0,Rest_of_World,37411038.0,America,0.01069203,8,0,0.0,95.14,80.63,99.59,49.54119021212202,98.60472486152007,21.211598616539078,96.2891137207081,13.141722504311259,35.76025751916529,79.00606331276268,0.0
501,2020-02-17,0,0,Rest_of_World,127575529.0,America,0.0,0,0,0.0,104.15,99.33,108.47,53.53733664630021,83.98530724242411,11.171632034304356,87.78177130590134,23.207004379665413,68.55844772259519,73.86076532660194,0.0
502,2020-02-17,0,0,Rest_of_World,1366417756.0,Asia,7.318e-05,3,0,0.0,110.74,63.98235564853551,112.46,52.00544085556092,78.14349830991638,28.639107530399585,62.411153522238315,13.335901939266266,59.455671316306955,73.62556914080912,0.0
503,2020-02-17,0,0,Rest_of_World,329064917.0,America,0.00121557,15,0,0.0,110.78,101.73,107.52,46.191105607227094,92.31073448611606,31.12588089166891,96.09184194033769,14.495400079105247,26.31738860626801,88.42487268670094,1.0
504,2020-02-18,0,0,Rest_of_World,127575529.0,America,0.0,0,0,0.0,103.08,98.87,105.64,53.27261901304381,83.97991836548077,11.251448624516602,87.82403122483183,23.085611525338177,68.42746969713944,73.63299752488297,0.0
505,2020-02-18,0,0,Europe,11455519.0,Europe,0.0,1,0,0.0,120.26,139.53,156.85,51.538655615247556,88.86994527578915,16.318084103323297,87.1108268906359,14.876486322870417,27.188674811985763,76.93923566797564,0.0
506,2020-02-18,0,0,Europe,67012883.0,Europe,0.0089535,12,1,0.0,100.83,118.54,95.91,56.95634536230353,70.0,34.41530977068085,70.0,27.0,51.072868308400984,50.0,2.0
507,2020-02-18,0,0,Rest_of_World,270625567.0,Asia,0.0,0,0,0.0,96.71,63.98235564853551,95.66,65.26236612129979,60.70150005587965,33.98843119701219,51.828593159992444,10.138937787444156,48.00210957349933,73.04262740565912,3.0
508,2020-02-18,0,0,Europe,46937060.0,Europe,0.00213051,2,0,0.0,118.75,137.13,129.57,77.50355938120772,91.54367602612523,18.98749332648196,80.899828483211,3.719933337686778,69.9790327056363,67.22999582831076,2.0
509,2020-02-18,0,0,Europe,17282163.0,Europe,0.0,0,0,0.0,105.4,122.8,123.59,54.890378080096305,77.49897193390743,2.712908946488254,96.98444670489489,7.347573914962956,56.20519827837349,73.15629421055895,1.0
510,2020-02-18,0,0,Rest_of_World,37411038.0,America,0.01069203,8,0,0.0,111.82,97.64,114.61,49.20866945479433,96.83868970064961,21.452199640489123,95.40371376513293,13.274877210712722,35.4855638083061,77.15521561946238,0.0
511,2020-02-18,0,0,Europe,83019213.0,Europe,0.00481816,15,0,0.0,109.42,140.18,115.71,62.27965216169079,60.0,3.7195947669314697,39.0,10.0,10.391840245566389,54.0,0.0
512,2020-02-18,0,0,United_Kingdom,66647112.0,Europe,0.01200352,10,0,0.0,119.26,118.76,130.01,47.10289476310397,77.0,26.278875284735257,74.0,7.0,41.55011793508737,61.0,1.0
513,2020-02-18,0,0,Rest_of_World,1366417756.0,Asia,0.0,3,0,0.0,109.83,63.98235564853551,111.89,52.087408558890374,77.82490611850933,25.92427869650246,62.692879264169385,12.827966497733136,60.24246523719972,73.62248893843582,0.0
514,2020-02-18,0,0,Europe,60359546.0,Europe,0.0,3,0,0.0,112.72,118.0,131.03,70.60991229217288,75.8539203869508,4.094836140487135,69.03655278675426,14.118897309051722,45.10642384069945,30.79320221772747,49.0
515,2020-02-18,0,0,Rest_of_World,145872260.0,Europe,0.0,2,0,0.0,111.0,63.98235564853551,118.29,63.73595584698047,87.07092902662603,40.92935539957416,70.76085727973307,65.19074085577945,51.31875802265087,94.4776025826353,0.0
516,2020-02-18,0,0,Rest_of_World,211049519.0,America,0.0,0,0,0.0,99.59,123.99,115.3,80.31603608285496,67.56481409991346,11.931748506443896,77.87603125309188,14.71445074114597,44.15298848959916,91.21638899630342,0.0
517,2020-02-18,0,0,Rest_of_World,329064917.0,America,0.00121557,15,0,0.0,109.46,104.64,100.23,45.71670088961534,91.61931858983537,31.44947176317514,95.2478246017337,14.027989290095212,26.524355782423548,87.77145964639728,2.0
518,2020-02-19,0,0,Europe,83019213.0,Europe,0.00481816,15,0,0.0,110.81,132.15,109.61,61.3916839817215,61.0,3.6085682289273175,37.0,7.0,10.20749124965334,56.0,0.0
519,2020-02-19,0,0,Europe,67012883.0,Europe,0.0089535,12,1,0.0,102.03,116.32,94.03,56.95238276540596,70.0,32.305136124247575,65.0,27.0,48.66196906406272,55.0,1.0
520,2020-02-19,0,0,Europe,46937060.0,Europe,0.00213051,2,0,0.0,121.59,136.61,131.74,76.3091345337659,91.08413235198704,20.012246395303258,81.01793216263971,3.3932578826863216,68.07536294210443,66.51370838489294,0.0
521,2020-02-19,0,0,United_Kingdom,66647112.0,Europe,0.01050308,10,0,0.0,121.56,121.93,136.18,46.56759168647869,74.0,28.05985847691362,75.0,8.0,41.22910288488399,59.0,1.0
522,2020-02-19,0,0,Rest_of_World,1366417756.0,Asia,0.0,3,0,0.0,111.83,63.98235564853551,111.1,52.18324415998119,77.5974504001398,23.630541552095686,62.93936843513932,12.365642858667012,60.85926113918442,73.66419306890784,0.0
523,2020-02-19,0,0,Europe,11455519.0,Europe,0.0,1,0,0.0,121.9,141.82,160.02,53.15873871256927,90.96733663900827,12.74321904161526,86.54557761444705,13.523139466347226,26.849909089918555,76.91450342510241,0.0
524,2020-02-19,0,0,Rest_of_World,37411038.0,America,0.00801902,8,0,0.0,113.99,98.13,119.86,48.87482102419509,93.84407301232491,21.833293593581825,93.92448475600247,13.460676321682476,35.05507019796858,74.61477433358611,0.0
525,2020-02-19,0,0,Rest_of_World,211049519.0,America,0.0,0,0,0.0,102.06,121.93,116.07,79.44660406226674,68.13299988342773,12.103116928614591,79.65841805359749,15.061120066408922,44.07020156533435,92.94499069582716,0.0
526,2020-02-19,0,0,Rest_of_World,270625567.0,Asia,0.0,0,0,0.0,103.73,63.98235564853551,97.78,63.75908779082267,60.620652152275625,33.812605324158994,51.21719024560722,12.81649576253684,47.895398276517184,71.70052307983092,0.0
527,2020-02-19,0,0,Rest_of_World,329064917.0,America,0.00121557,15,0,0.0,110.85,105.16,103.21,45.41803568926252,91.03672553715909,31.50266556922504,94.5727390767948,13.67787713630463,26.66363037666019,87.44299417043977,3.0
528,2020-02-19,0,0,Europe,60359546.0,Europe,0.0,3,0,0.0,118.28,120.44,132.99,68.97979238347993,73.03427123208814,8.375337103939094,68.94968047852622,15.867175248186381,44.31367889918997,29.791821535500087,36.0
529,2020-02-19,0,0,Rest_of_World,145872260.0,Europe,0.0,2,0,0.0,112.54,63.98235564853551,119.69,63.29177531455021,87.53171564221672,39.27856799192463,71.29275019444869,69.63629703160528,51.25498602163582,94.25497368022435,0.0
530,2020-02-19,0,0,Europe,17282163.0,Europe,0.0,0,0,0.0,107.01,120.26,122.76,54.2322967576847,77.58631556058202,2.4739253929368203,96.30368712656451,7.382593311913934,57.36425923566577,73.9989593234275,0.0
531,2020-02-19,0,0,Rest_of_World,127575529.0,America,0.0,0,0,0.0,104.29,99.54,106.04,51.93706229291371,83.92138467806977,12.378857768968018,89.28741620238597,19.78074997921517,67.03399040274775,72.09872464751913,0.0
532,2020-02-20,0,0,Rest_of_World,1366417756.0,Asia,0.0,3,0,0.0,119.25,63.98235564853551,110.89,52.31216211716281,77.36381930943827,21.150518574753015,63.21370315686661,11.8331310083192,61.473790421853316,73.72171353686419,0.0
533,2020-02-20,0,0,Europe,83019213.0,Europe,0.00481816,15,0,0.0,108.14,135.25,121.49,59.36200470850803,62.0,3.3596021795090536,100.0,0.0,9.807698093296395,55.0,0.0
534,2020-02-20,0,0,Europe,46937060.0,Europe,0.00213051,2,0,0.0,126.22,143.03,138.1,74.88882803084535,90.69959208968825,21.506084217702092,81.22802281589462,3.2332733146990176,65.46484392822697,65.73158516674148,0.0
535,2020-02-20,0,0,Rest_of_World,145872260.0,Europe,0.0,2,0,0.0,117.7,63.98235564853551,127.32,63.211665388713875,87.8015733577159,38.67845323386776,71.54784097059095,71.33063449341161,51.20489275301154,94.00422783013953,0.0
536,2020-02-20,0,0,Rest_of_World,211049519.0,America,0.0,0,0,0.0,109.38,114.4,121.05,78.10605870199392,68.84631724664688,12.245407673859361,81.83133062856746,15.286111897944679,43.91197816306734,94.97351319036196,0.0
537,2020-02-20,0,0,Europe,60359546.0,Europe,0.0,3,0,0.0,120.67,124.06,142.68,67.74278706372448,71.26921307415442,11.574393087619276,68.8536084906628,16.809824419439543,43.8536313642349,29.023691391023075,133.0
538,2020-02-20,0,0,Europe,17282163.0,Europe,0.0,0,0,0.0,108.99,122.46,125.42,53.88231133140774,77.44768642278817,2.413455747502171,95.96646840481112,7.392671641507724,57.794665714208676,74.35229933225571,2.0
539,2020-02-20,0,0,Rest_of_World,37411038.0,America,0.00801902,8,0,0.0,119.01,100.38,127.3,48.68234615297841,90.35480437342041,22.251395857719473,92.23553706392948,13.648094423972095,34.59910518248925,72.11989678058083,0.0
540,2020-02-20,0,0,Rest_of_World,270625567.0,Asia,0.0,0,0,0.0,107.9,63.98235564853551,100.52,62.41356823540295,60.64841690115736,33.56519014338095,50.98308472807745,14.935601242404825,47.81165397375374,70.54730792008385,1.0
541,2020-02-20,0,0,United_Kingdom,66647112.0,Europe,0.01050308,10,0,0.0,118.33,118.81,131.67,45.28109468772398,71.0,31.48219202761891,91.0,9.0,40.383173852722045,57.0,0.0
542,2020-02-20,0,0,Rest_of_World,329064917.0,America,0.00091167,15,0,0.0,114.86,106.16,106.25,45.06063958237711,90.06613516206936,31.31653254235877,93.51946781629559,13.198089734040503,26.844680731697924,87.12935890461281,4.0
543,2020-02-20,0,0,Rest_of_World,127575529.0,America,0.0,0,0,0.0,109.57,101.83,113.14,51.845683931101796,83.90293967565799,12.964200975111325,90.29272882037952,17.3961669681626,66.44642864406798,71.67116886469404,0.0
544,2020-02-20,0,0,Europe,67012883.0,Europe,0.0089535,12,1,0.0,104.31,118.49,99.23,57.13990726719627,65.0,27.252170182091664,83.0,28.0,43.70421157419424,55.0,9.0
545,2020-02-20,0,0,Europe,11455519.0,Europe,0.0,1,0,0.0,123.29,138.11,163.25,55.005973247923635,92.84045412400214,8.834800342609945,85.1820846923665,11.618933688356671,26.871576400271145,77.2375818059149,0.0
546,2020-02-21,0,0,Rest_of_World,127575529.0,America,0.0,0,0,0.0,135.59,118.52,138.41,51.86125550471618,83.90034162152372,13.104017475640251,90.55214147943049,16.74682135030719,66.31757285651774,71.58454556823892,0.0
547,2020-02-21,1,0,Rest_of_World,329064917.0,America,0.00121557,16,0,0.0,135.85,117.14,136.41,44.97136984829244,89.72541945483113,31.186059607581207,93.17234840285185,13.06477851146993,26.894629222338175,87.06498129528504,5.0
548,2020-02-21,0,0,Rest_of_World,270625567.0,Asia,0.0,0,0,0.0,134.18,63.98235564853551,114.25,61.63227463261054,60.6895442587169,33.373896254890305,50.91549264231441,16.113957107523394,47.77947057377121,69.86189604766501,0.0
549,2020-02-21,0,0,Rest_of_World,211049519.0,America,0.0,0,0,0.0,141.63,113.62,137.47,76.2408450005661,69.66434146883267,12.306542116859257,84.16589050540115,15.164071573043685,43.660269661197496,97.03532416750457,0.0
550,2020-02-21,0,0,Europe,11455519.0,Europe,0.0,1,0,0.0,133.24,137.78,168.21,55.3365123112389,93.10402997683933,8.158320335169382,84.78049573789194,11.18232623953119,26.952387936768677,77.29868451704976,0.0
551,2020-02-21,0,0,Europe,67012883.0,Europe,0.0089535,12,1,0.0,118.42,125.78,108.42,57.26503120297664,80.0,25.830885803074626,80.0,0.0,42.49210465194906,62.0,11.0
552,2020-02-21,0,0,Europe,83019213.0,Europe,0.00361362,15,0,0.0,125.52,145.98,131.42,56.788459002168636,68.0,3.093354469479734,66.0,5.0,9.354192143988449,69.0,2.0
553,2020-02-21,0,0,Europe,60359546.0,Europe,0.0,3,0,0.0,135.58,126.36,158.11,65.33745809202648,68.47710744124441,17.704857041456748,68.59063482659852,17.959846708747325,43.226222591900026,27.459683682773345,98.0
554,2020-02-21,0,0,Europe,17282163.0,Europe,0.0,0,0,0.0,112.11,124.53,151.38,53.048723141097405,76.91727322318845,2.3928059186568196,95.24320470959933,7.456240298455795,58.53284386176157,74.9582917787326,0.0
555,2020-02-21,1,0,Rest_of_World,37411038.0,America,0.00534602,9,0,0.0,136.41,110.64,152.97,48.65850858910246,86.83283384031395,22.646032902703876,90.58666285760057,13.82044198588408,34.2039244709766,69.92980265495119,1.0
